# This csv contains the original filenames for STED images given as .lif files.
# These images are ordered by integers given as image_list_index.
# From these lif-files the pixel_sizes are read, and they are split into different images according to the id_scene.
# Then those images are segmented; where each nuclei is saved in a separte file given by segmented_filename
# and ordered by zslice_index (starting at 0 and increasing by 1 for each slice in the same image).
# Finally, label shows if it is a ES or NS cell. 
# The type column is always STED (and thus redundant but still included).
image_list_index,type,label,original_filename,zslice_index,id_scene,pixel_size_z,pixel_size_x,pixel_size_y,segmented_filename
72,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_72_2.npz
72,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_72_3.npz
73,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_73_0.npz
73,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_73_1.npz
73,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_73_2.npz
74,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_74_0.npz
74,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_74_1.npz
75,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_75_0.npz
75,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_75_1.npz
75,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_75_2.npz
76,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_76_0.npz
76,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_76_1.npz
76,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_76_2.npz
77,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_77_0.npz
77,STED,NSC,CTCF_STED_WT-NSC_A1.lif,1,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_77_1.npz
77,STED,NSC,CTCF_STED_WT-NSC_A1.lif,2,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_77_2.npz
77,STED,NSC,CTCF_STED_WT-NSC_A1.lif,3,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_77_3.npz
77,STED,NSC,CTCF_STED_WT-NSC_A1.lif,4,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_77_4.npz
78,STED,NSC,CTCF_STED_WT-NSC_A1.lif,0,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_78_0.npz
79,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_79_0.npz
79,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_79_1.npz
79,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_79_2.npz
80,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_80_0.npz
80,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_80_1.npz
80,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_80_2.npz
81,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_81_0.npz
81,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_81_1.npz
81,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_81_2.npz
81,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_81_3.npz
82,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_82_0.npz
82,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_82_1.npz
82,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_82_2.npz
82,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_82_3.npz
83,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_83_0.npz
83,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_83_1.npz
83,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_83_2.npz
84,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_84_0.npz
84,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_84_1.npz
84,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_84_2.npz
85,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_85_0.npz
85,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_85_1.npz
85,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_85_2.npz
85,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_85_3.npz
85,STED,NSC,CTCF_STED_WT-NSC_A2.lif,4,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_85_4.npz
86,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_86_0.npz
86,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_86_1.npz
86,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_86_2.npz
86,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_86_3.npz
86,STED,NSC,CTCF_STED_WT-NSC_A2.lif,4,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_86_4.npz
87,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_87_0.npz
87,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_87_1.npz
87,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_87_2.npz
88,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_88_0.npz
88,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_88_1.npz
88,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_88_2.npz
88,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_88_3.npz
88,STED,NSC,CTCF_STED_WT-NSC_A2.lif,4,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_88_4.npz
89,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_89_0.npz
89,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_89_1.npz
89,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_89_2.npz
89,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_89_3.npz
89,STED,NSC,CTCF_STED_WT-NSC_A2.lif,4,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_89_4.npz
90,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_90_0.npz
90,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_90_1.npz
90,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_90_2.npz
90,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_90_3.npz
91,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_91_0.npz
91,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_91_1.npz
91,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_91_2.npz
91,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_91_3.npz
92,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_92_0.npz
92,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_92_1.npz
92,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_92_2.npz
93,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_93_0.npz
93,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_93_1.npz
93,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_93_2.npz
94,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_94_0.npz
94,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_94_1.npz
95,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_95_0.npz
95,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_95_1.npz
96,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_96_0.npz
96,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_96_1.npz
96,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_96_2.npz
97,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_97_0.npz
97,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_97_1.npz
97,STED,NSC,CTCF_STED_WT-NSC_A2.lif,2,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_97_2.npz
97,STED,NSC,CTCF_STED_WT-NSC_A2.lif,3,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_97_3.npz
98,STED,NSC,CTCF_STED_WT-NSC_A2.lif,0,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_98_0.npz
98,STED,NSC,CTCF_STED_WT-NSC_A2.lif,1,TileScan 1/P 20,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_98_1.npz
99,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_99_0.npz
99,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_99_1.npz
99,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_99_2.npz
99,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_99_3.npz
99,STED,NSC,CTCF_STED_WT-NSC_A3.lif,4,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_99_4.npz
99,STED,NSC,CTCF_STED_WT-NSC_A3.lif,5,TileScan 1/P 9,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_99_5.npz
100,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_100_0.npz
100,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_100_1.npz
100,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_100_2.npz
100,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 6,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_100_3.npz
101,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_101_0.npz
101,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_101_1.npz
101,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_101_2.npz
101,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 2,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_101_3.npz
102,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_102_0.npz
102,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 8,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_102_1.npz
103,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_103_0.npz
103,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_103_1.npz
103,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 5,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_103_2.npz
104,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_104_0.npz
104,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_104_1.npz
104,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 1,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_104_2.npz
105,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_105_0.npz
105,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_105_1.npz
105,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_105_2.npz
105,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 18,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_105_3.npz
106,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_106_0.npz
106,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_106_1.npz
106,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_106_2.npz
106,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_106_3.npz
106,STED,NSC,CTCF_STED_WT-NSC_A3.lif,4,TileScan 1/P 13,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_106_4.npz
107,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_107_0.npz
107,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_107_1.npz
107,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_107_2.npz
107,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 11,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_107_3.npz
108,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_108_0.npz
108,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_108_1.npz
108,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_108_2.npz
108,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_108_3.npz
108,STED,NSC,CTCF_STED_WT-NSC_A3.lif,4,TileScan 1/P 4,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_108_4.npz
109,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_109_0.npz
109,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_109_1.npz
109,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_109_2.npz
109,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_109_3.npz
109,STED,NSC,CTCF_STED_WT-NSC_A3.lif,4,TileScan 1/P 16,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_109_4.npz
110,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_110_0.npz
110,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_110_1.npz
110,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 10,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_110_2.npz
111,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_111_0.npz
111,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_111_1.npz
111,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_111_2.npz
111,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 3,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_111_3.npz
112,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_112_0.npz
112,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_112_1.npz
112,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_112_2.npz
112,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 12,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_112_3.npz
113,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_113_0.npz
113,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_113_1.npz
113,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_113_2.npz
113,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_113_3.npz
113,STED,NSC,CTCF_STED_WT-NSC_A3.lif,4,TileScan 1/P 7,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_113_4.npz
114,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_114_0.npz
114,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 14,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_114_1.npz
115,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_115_0.npz
115,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_115_1.npz
115,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 19,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_115_2.npz
116,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_116_0.npz
116,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_116_1.npz
116,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_116_2.npz
116,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_116_3.npz
116,STED,NSC,CTCF_STED_WT-NSC_A3.lif,4,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_116_4.npz
116,STED,NSC,CTCF_STED_WT-NSC_A3.lif,5,TileScan 1/P 15,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_116_5.npz
117,STED,NSC,CTCF_STED_WT-NSC_A3.lif,0,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_117_0.npz
117,STED,NSC,CTCF_STED_WT-NSC_A3.lif,1,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_117_1.npz
117,STED,NSC,CTCF_STED_WT-NSC_A3.lif,2,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_117_2.npz
117,STED,NSC,CTCF_STED_WT-NSC_A3.lif,3,TileScan 1/P 17,0.2141001111111111,0.0407298826979472,0.0407298826979472,mask_NS_117_3.npz
